,Unnamed: 0,t,x,y,z,rx,ry,rz,vx,vy,vz,Fx,Fy,Fz,Mx,My,Mz,Case
0,0,2.18670392036438,-0.1345149861765349,-0.5094974549823847,0.0725825308254952,-0.0001133098164969,3.82105976017358e-05,-4.478106895449856e-05,2.3233354662792314e-07,-0.0005153626103754,-0.0039183121918181,-0.3134988823144394,0.3705956249715865,3.3128299213927592,0.0248777026947745,-0.0158497227008797,-0.0044423917668844,False
1,1,2.195675134658813,-0.1344903610392823,-0.5094938196604661,0.0725596084143043,-0.0001369130098139,-4.52000956179157e-05,-8.737723187736e-06,1.617537875645111e-07,-0.0003428527920213,-0.002274708372549,0.1370495114114916,0.1214216772107528,1.762943103775924,0.0199348817046163,-0.006692269821071,-0.0029555635914029,False
2,2,2.203376054763794,-0.1345262201119157,-0.5094957248516546,0.0725650399776755,-0.0001835065480764,2.600613728347725e-06,-5.743775144272944e-05,1.457685860639725e-06,4.6837333785962505e-05,-0.0024760827148453,0.2673570883644874,0.738666509151944,3.2089006888239373,0.030567904522097,-0.0023954292338483,-0.0056752875365153,False
3,3,2.211144208908081,-0.1345034538381849,-0.5095233880076018,0.0725659821425868,-0.0002688917727152,-9.16750309920662e-06,-5.719942450365121e-05,5.296294257846793e-07,-0.0001699808015749,-0.0027333769496471,-0.2305839325132636,0.3391120048806561,4.674263744428506,0.0377107142687519,-0.0122935492431085,-0.0049136309841023,False
4,4,2.2190606594085693,-0.1344976291382128,-0.5095261605932208,0.0725407328983638,-0.0002550634815982,-9.255306934446104e-06,-4.587478013293875e-05,-1.0042632645699572e-06,-0.0006091712416109,-0.0022076115843228,-0.1513751220422317,0.7761237375481469,5.832320249408118,0.0648721117816892,-0.0157473102201235,-0.0021481216471988,False
5,5,2.2266132831573486,-0.1345064019089546,-0.5095623180579897,0.0725645427934784,-0.0003861259358608,1.4870411196741824e-05,-4.610788844809452e-05,1.4224091944903167e-06,0.0002996764059717,-0.0021913074242159,-0.0121501609769855,0.7471826893302437,6.652693461297397,0.0605796864626292,-0.0142763161714587,-0.0032772757869203,False
6,6,2.2344412803649902,-0.1345005794265933,-0.5095675521268334,0.0725657876596226,-0.0003966169199815,1.48904494180495e-05,-2.2291820589923035e-05,2.7045032920545364e-06,0.0008611988531727,-0.0016665869558362,-0.216817794750427,0.8289751341285573,6.131147037164467,0.0817392305789709,-0.0123211306279314,-0.0010354988714449,False
7,7,2.243088483810425,-0.1345064206671024,-0.5095709398479807,0.0725539663472311,-0.0004104439520829,1.4887115628292446e-05,-5.8163870919197e-05,3.051527547871828e-06,0.0009142969888313,-0.0017457406512826,-0.1182381174869969,0.8164557461860322,7.593177747225682,0.0710964338970814,-0.0233695718104113,-0.0038099884863353,False
8,8,2.2504570484161377,-0.1345102991255093,-0.5095502805488448,0.0725352878444391,-0.0003966839566995,-8.960599126739901e-06,-5.866356796277224e-05,3.3803791700856057e-06,0.0010255248633051,-0.0017035780108395,-0.1548671097599079,0.7855356868841279,8.090602411836477,0.0780194252981043,-0.0163172433949209,-0.0039392130831982,False
9,9,2.258240938186645,-0.134514641203194,-0.5095494187357288,0.0725503164429738,-0.0004076191605808,3.029063690578125e-06,-2.28313657870111e-05,5.375560484004733e-06,0.0017588106018477,-0.0020096678220241,-0.2204000203505751,0.7840485958590667,8.703542137037198,0.0717587877581526,-0.0207827701090001,-0.0052315689373569,False
10,10,2.267131805419922,-0.1345102190970299,-0.5095228875389345,0.0725029039502516,-0.000336602638903,-9.097054270074104e-06,-5.863529369929593e-05,5.021634974328153e-06,0.0016485581978035,-0.0016611296528984,-0.1634449237749753,0.6076640148392842,9.357308825869197,0.0760006642176209,-0.0201447972876655,-0.0035505592687722,False
11,11,2.275090456008911,-0.1344806367095956,-0.5095445766761427,0.0725319902792483,-0.0003957648681155,-2.0855469636767476e-05,1.4793603269362552e-05,4.534956000130272e-06,0.0015165194386484,-0.0014854192164413,-0.3376263473330205,0.3870024404301902,9.715476107891496,0.0748599564924028,-0.0213435314374208,-0.0032869265622045,False
12,12,2.282792568206787,-0.1345077868098259,-0.5095352147292717,0.0725014857729913,-0.0003709015621508,2.882269676217537e-06,-3.346885201814575e-05,4.687970781269198e-06,0.0015622895907689,-0.001509611752586,-0.3200849912904537,0.5141849535990006,10.56452371110924,0.0659113924391804,-0.0213540926182602,-0.0048801911830052,False
13,13,2.2908501625061035,-0.1345004089579338,-0.5095174491669374,0.0724907044788584,-0.0003370131332305,1.4755178737500532e-05,1.420583843080112e-06,4.108657645536634e-06,0.0013111514749413,-0.0009019811391763,-0.4624457102419395,0.4595775804139677,10.564303348330988,0.0588732006329303,-0.0278542799211686,-0.0054282081150129,False
14,14,2.298691749572754,-0.1344805453918677,-0.5095156095421197,0.0724978011523869,-0.0003499885275578,-2.095100179529129e-05,1.4790527162499616e-05,4.076205277806637e-06,0.0013013368496507,-0.0008069289736013,-0.3462021502207701,0.2079558058119889,11.001467843147628,0.0587252009276325,-0.0218134929453694,-0.0044107507011809,False
15,15,2.307051420211792,-0.134493546931442,-0.5095037175365207,0.0725082043458809,-0.0003489324566207,1.4855737746702556e-05,-2.0860398488724223e-05,4.463090055558786e-06,0.0015356232587891,-0.000449598699761,-0.2264938737498069,0.1576713499656776,11.11194629725217,0.0578973348902253,-0.023241176045319,-0.0046091126027597,False
16,16,2.31473708152771,-0.1345072428589386,-0.5094936138630024,0.0725091448202927,-0.0003581276242004,-3.278206268261359e-05,-6.999259412005818e-05,6.351583426479267e-06,0.0023251969480808,-0.0006692329841431,-0.5050554309448478,-0.034111417738414,11.139801888548265,0.0469172321873978,-0.0248189209577714,-0.0094992076556499,False
