,Unnamed: 0,t,x,y,z,rx,ry,rz,vx,vy,vz,Fx,Fy,Fz,Mx,My,Mz,Case
0,0,2.195068597793579,-0.1345973669591026,-0.5095097946536292,0.0725876745155061,-0.0001478288183765,-2.1361886915612805e-05,2.6068079894802324e-05,-1.5874800863360953e-06,-0.000784519809301,-0.0028288112125593,-0.1661134453194766,0.1557295236965457,2.432076676301423,0.0304780459887918,0.0004774000635611,-0.0123238191573682,False
1,1,2.202605962753296,-0.1346007314090103,-0.5095491256638314,0.0725975984976532,-0.000243012985926,3.842010627157239e-05,1.3923221318315878e-05,-2.2284041736716497e-07,-0.0003856660299928,-0.0020999554549818,-0.2036056485914191,0.0214527272184595,2.561149750627197,0.0117204531798025,-0.0016932397218516,-0.0085649849792929,False
2,2,2.211548328399658,-0.1345944675332084,-0.5095389692507787,0.0725528367915474,-0.0002078347788133,2.502578332697561e-06,4.059028777645779e-07,-2.545346180796984e-10,-0.0003284677969577,-0.0022521176377164,-0.0306621380141972,0.8229368436742432,3.637902961159872,0.0391591921609541,-0.0025524016791235,-0.0114465606827827,False
3,3,2.218545913696289,-0.1346206551616937,-0.5095418254719708,0.0725665609734055,-0.0002792892353682,2.6567320506183888e-05,1.4158216745476988e-05,-6.884358408366906e-07,-0.0005560006677928,-0.0021021326496628,-0.1151241034899204,0.291460105179087,4.705203301659702,0.0426641611058994,-0.005631972655026,-0.0120630802595804,False
4,4,2.2259671688079834,-0.1346133307733593,-0.5095445078880458,0.0725553708159778,-0.0002921272957909,3.850126288572709e-05,2.504394759884904e-05,-3.842541920465507e-07,-0.0003635698953915,-0.001855644353924,-0.2014411230077007,0.6898148025147723,5.637409259059544,0.064281758972026,-0.0049371020980898,-0.0069037522029283,False
5,5,2.2337470054626465,-0.1345920352173776,-0.5095570504656606,0.0725112522512046,-0.0002778928773943,1.4497384251593572e-05,1.8966323537082143e-06,2.21924412288948e-06,0.0006107721598321,-0.0019175199634557,-0.240195909515943,0.5112692658533454,6.657607040633749,0.0643570928442831,-0.0127807832287736,-0.0112944722157337,False
6,6,2.242299795150757,-0.1346017931877085,-0.5095496991504306,0.0725223663860849,-0.0002894106629413,-9.271126787782536e-06,1.461819681338432e-06,2.3916978867638912e-06,0.0007145300400007,-0.0013346973854615,-0.2457088440457938,0.6761762543549602,6.493579516547655,0.0697949586156209,-0.0095744903558054,-0.01072204418854,False
7,7,2.2500240802764893,-0.1345987966792244,-0.5095499850730487,0.0725427536157529,-0.0003370201208452,1.4742654822798745e-05,-1.1371106848173425e-05,3.7386240064114985e-06,0.0011220139906471,-0.0016516722006288,-0.1993464823405744,0.7896661046508135,7.569299121692574,0.0657150823066927,-0.0124954393051037,-0.0099315269109026,False
8,8,2.2579450607299805,-0.1346133581246712,-0.5095580587856172,0.072528045436648,-0.0003364716593616,3.853153257567071e-05,-1.1479511288299963e-05,3.5904516401610947e-06,0.0010692037630463,-0.0015264755979204,-0.2792001699730204,0.5621621303810154,7.70699709883401,0.0695064414908034,-0.0141766014459446,-0.0098748838357165,False
9,9,2.2659761905670166,-0.1346104823806251,-0.5095553535507744,0.0725160198069763,-0.0003479875967069,1.470708118896532e-05,-2.301475554081359e-05,4.330843130151767e-06,0.0012992084140114,-0.001647726546245,-0.4895467918333595,0.6226145691031082,8.509905029342999,0.0725237016661925,-0.0162733674854796,-0.0094463407069316,False
10,10,2.273494005203247,-0.1345901453037271,-0.5095685342621477,0.0725404453362226,-0.0003971756545737,-8.974292742385496e-06,3.611550235233381e-05,4.820484772092494e-06,0.0014887810061293,-0.0016399921514278,-0.1666561513404821,0.4668694728819115,9.051566216519715,0.0636503498401811,-0.0126402188123402,-0.0117508839595932,False
11,11,2.284388542175293,-0.1346046546820337,-0.5095628186286936,0.0725315339986893,-0.0003961479092905,1.4854288894578382e-05,-1.1595293100041218e-05,4.6995579336652415e-06,0.0014457850831646,-0.0014403813189308,-0.3267686629777026,0.545888028293997,9.567698737050067,0.0651567550093496,-0.0138617446845027,-0.0116624369455826,False
12,12,2.291820526123047,-0.1346073780653013,-0.5095206285181665,0.0725077174409639,-0.0003235977491919,3.858125537757663e-05,2.433232054143768e-05,5.170994189923854e-06,0.0016089132752199,-0.0014982888859655,-0.3611006454519089,0.4674978644809587,10.184484929171225,0.0584205960749671,-0.018147822499961,-0.0099662066910817,False
13,13,2.2985682487487797,-0.1345943593747162,-0.5095250570486114,0.0724857868165307,-0.000299861488135,2.6839010003867392e-06,-3.537621318453074e-05,4.590654139126524e-06,0.0013934982584598,-0.0009876361715727,-0.3687411849953473,0.3644776312777573,10.37009611943553,0.0539392862329986,-0.0231554116047516,-0.0135755331786307,False
14,14,2.3062009811401367,-0.1346103999711131,-0.5095322100216523,0.0725030002605757,-0.000326052545316,1.4688646489810323e-05,-3.440832718395319e-05,4.556155834493578e-06,0.0013668979854191,-0.0009021545219268,-0.5266473557429848,0.2903516586065416,10.93412996534257,0.0468281328349261,-0.0190309497800785,-0.0091988952859187,False
15,15,2.315049171447754,-0.1345832287207017,-0.5095366374621224,0.0725103584924947,-0.0003485382477819,-9.068504610116142e-06,4.950910870194395e-05,5.335333845714631e-06,0.0017325989323324,-0.0007938916985681,-0.3104267540725946,0.1659880344819838,10.759343648563148,0.0456310389192697,-0.0168539986664247,-0.0120513974750589,False
16,16,2.322352409362793,-0.1346131130435058,-0.5094930538246821,0.0725054715415661,-0.0003116753599291,3.861667151672181e-05,-2.277232079333657e-05,7.346885450090943e-06,0.0024939180533316,-0.000680408918783,-0.6113477414639943,-0.0447927298796494,11.19157964276607,0.0337473944895428,-0.0219544392085372,-0.0130785945853611,False
17,17,2.330322027206421,-0.1345902678504006,-0.5094816730108065,0.0724836605499394,-0.0002401870805745,2.6497545130819524e-05,2.497817674684717e-05,6.852355877910706e-06,0.0023512121753024,-0.0005615409389279,-0.4892704227932325,-0.0772910679257387,11.506700015646665,0.0269790845172348,-0.0200549447470127,-0.0108607064834885,False
18,18,2.339253187179565,-0.1345960864206071,-0.5094780243450775,0.0724951113149874,-0.000253062783896,2.656997609372406e-05,4.9820878239697486e-05,7.689360927213501e-06,0.0024973666182883,-1.898577557301012e-05,-0.6495809391519383,-0.4624095063803277,11.438306316942937,0.0094529657991071,-0.0265377246363445,-0.0120408649580584,False
19,19,2.34621262550354,-0.1345916822195275,-0.5094590944419443,0.0724916224525401,-0.0002159041764166,1.4586910167112865e-05,1.369465247348396e-05,9.26034030202505e-06,0.0029308584798973,0.0004013147173816,-0.5509142741654717,-0.705389434271176,11.25981105863148,-0.0089882651422955,-0.0193663198613732,-0.0089133909083493,False
20,20,2.3546438217163086,-0.1346139246722325,-0.5094028934399683,0.0724829683119822,-0.0001449276746475,-9.323290204651968e-06,-4.709468229329362e-05,1.0989416815119022e-05,0.0034192941421475,0.0005910428768239,-0.5120984502631404,-0.7455622134545745,10.434947372192878,-0.0344599199334709,-0.0177528066538821,-0.0149809456241228,False
21,21,2.362354040145874,-0.1345911223018746,-0.5094113561411779,0.0725282538522989,-0.0001802508275572,-2.1070527875216537e-05,1.3633554308695684e-05,1.1281271033938446e-05,0.0036488634985388,0.0002978572634735,-0.4643731298868964,-1.081448665252529,10.434064228149508,-0.0515696526634184,-0.0200842321478471,-0.0139350455412516,False
22,22,2.372231721878052,-0.134598141138664,-0.5093694077624947,0.0724982781812564,-9.73162611739386e-05,-3.364809654327139e-05,-5.681891166858689e-05,-3.15235102122051e-05,0.0032320629172739,2.174680763367743e-05,-0.6051754209354179,-1.2247993867851192,10.115416079585392,-0.0727589235537054,-0.0173881274869923,-0.0144914031198598,False
23,23,2.3782663345336914,-0.1346135780104398,-0.5093513287130789,0.0724936879233034,-8.532394881582072e-05,-9.797285733438974e-06,-5.818552352325611e-05,-8.911493498026959e-06,0.0029691487489497,-5.535069888850021e-05,-0.6178995200116039,-1.5834247193306554,9.925724091956038,-0.0811982910711981,-0.0180187407949992,-0.0142713720573384,False
24,24,2.3862006664276123,-0.1346135790958867,-0.5093496392176773,0.0725109384862968,-7.531249935670425e-05,-9.786660158763573e-06,-2.1825107146231773e-05,-3.667702153730786e-05,0.0022473258331431,0.000300178014342,-0.5336508954045929,-1.6494640898723487,9.93835395480762,-0.1044025012919417,-0.0149243975033744,-0.0128425863504125,False
25,25,2.395836114883423,-0.1345850301267736,-0.509330096443209,0.0725189443390388,-5.007309328528319e-05,-2.1213746687305023e-05,1.718715483728717e-06,-3.770750859891578e-05,0.0024334004068747,0.0003012703751459,-0.5087480766841506,-1.71640791117494,9.328892154803432,-0.1174210499072496,-0.0136771449195378,-0.0192060975598219,False
26,26,2.40364408493042,-0.134619288052153,-0.5093117354882261,0.0725124031909397,-2.6199106362579627e-05,-9.8149466611433e-06,-2.1119871611929085e-05,-0.00010763860222,0.0015643829876888,0.0012860735402891,-0.5410887171575638,-1.8164311700364115,8.66054074121251,-0.1309032900508643,-0.0183692734230674,-0.019500904747339,False
27,27,2.4105992317199707,-0.1345942650586579,-0.5093107672549078,0.0725110174870707,-1.4387580680715878e-05,-4.512381113834116e-05,2.6577419944286613e-05,-0.000263661562345,0.0012358832976018,0.0010202201595415,-0.5793697953926222,-1.9663101123106024,8.35548934833604,-0.1389694658790987,-0.0202416423460345,-0.0227140920526771,False
28,28,2.4181721210479736,-0.1346028822867429,-0.5092840360145499,0.0725057896451386,4.52920398416396e-05,-2.1386004207805208e-05,-8.998722301774086e-06,-0.0003351241911728,0.0016311017063927,0.0005861413972666,-0.4687714513425891,-2.0504065643508285,8.171665518995763,-0.1533476719638775,-0.0201512423703093,-0.0193820064582993,False
29,29,2.4261410236358643,-0.13459710758732,-0.5093034820369198,0.0725376527794573,-2.393568911912346e-06,-2.12422539457981e-05,3.823399058744372e-05,-0.0004532728918562,0.0018243017155378,0.0004533795318032,-0.4591078847890246,-2.125955530631321,7.8955989363138785,-0.1629908092950303,-0.021487629701328,-0.0219654492787021,False
30,30,2.43528413772583,-0.1346089681851176,-0.5092679350772915,0.0725212668199321,4.433610845730477e-05,-2.178761253315425e-05,-8.863229903594053e-06,-0.0004369913774856,0.0014809804544973,0.0004475956319367,-0.52589530479859,-2.2397414839775864,7.530768035669634,-0.1696345561836663,-0.0230977664214351,-0.0241613165198234,False
31,31,2.4423482418060303,-0.1346363415636192,-0.5092786860435073,0.0725430373301855,7.215569232354617e-06,2.633079051466587e-06,-8.3782651621065e-06,-0.0007415979601247,0.0008783878601175,0.0008809395044362,-0.3251228402815621,-2.164271650022454,7.476911159476,-0.1710284595556824,-0.0275752945931098,-0.0325702240181345,False
32,32,2.450495481491089,-0.1346142910658836,-0.5092313155399425,0.0725088706793806,0.0001267124110066,-5.771921041549067e-05,2.6600533903914975e-05,-0.0007176262046211,0.0007488755949155,0.0006865388059306,-0.1380323201172968,-2.1846200816632075,6.932668179111588,-0.1802240708406425,-0.0241768740483449,-0.0390064395948765,False
33,33,2.458578824996948,-0.1346248219745815,-0.5092905808394262,0.0725736635368187,-2.821889031561344e-05,-4.4930771847861394e-05,-9.295454831794505e-06,-0.0009542695236881,0.0009557895577407,0.0007432860104995,-0.1657402326898552,-1.9997525274696824,6.7472975118947405,-0.1754943180404711,-0.0310840250182829,-0.0386618346890296,False
34,34,2.4678900241851807,-0.1346565166294827,-0.509244814215667,0.0725297704442188,9.10972547694078e-05,-9.95518402510529e-06,-1.0589239381178914e-05,-0.0013478279355176,0.0006803298393663,0.0007671778788783,-0.0858727352133398,-1.8459178655274,6.32132325912947,-0.1721745893902492,-0.0367544349497541,-0.0337841595675344,False
35,35,2.4749131202697754,-0.1346390659957886,-0.5092286138419796,0.0725251806323498,0.0001028702707034,-5.763311948662867e-05,-3.440104351039225e-05,-0.0012527879966126,0.0003225052738012,0.0007933507872132,-0.0842496452823886,-1.729632560632439,6.184393302853453,-0.1566042759963803,-0.0430820546579785,-0.0353089528526468,False
36,36,2.48244571685791,-0.1346625769233344,-0.5092368794112662,0.0725345084630488,9.051027005799546e-05,-4.522392771359628e-05,-6.922180968098705e-05,-0.001592698865718,0.0002274820711141,0.0007404249454759,0.1549229488903998,-1.6503375311859831,6.122941544632114,-0.1532916957068469,-0.04997628170653,-0.0465400762638503,False
37,37,2.49234938621521,-0.134673597377076,-0.5092189907318425,0.0725450057042172,9.038423198553904e-05,-8.14093422811573e-05,-7.151768140559209e-06,-0.0014837956724064,-0.0002479444053868,0.0011035345310282,0.1354181952732531,-1.674037199257897,5.471382447031801,-0.1446408458559283,-0.0544541981028998,-0.074461353064603,False
38,38,2.500027656555176,-0.1346755079326675,-0.5092205723566952,0.0725350017467543,0.0001271769573931,-5.769822368155846e-05,1.6237406593299476e-05,-0.0014031843524992,0.0001085783179791,0.0008201034333708,0.1347181382771866,-1.3515023938086774,5.573604951206405,-0.1387630659039995,-0.062011440839673,-0.1051072597430411,False
39,39,2.5073866844177246,-0.134712363353925,-0.5091970524281783,0.0725354062270688,0.0001376647857896,-5.76927410034823e-05,-4.949583988751885e-05,-0.001483695429902,-0.0005874827397008,0.0013226759188144,0.0523877026229398,-1.1677159699892108,5.210231630886002,-0.1361616937846147,-0.0728621652129709,-0.0990519258234272,False
40,40,2.5145130157470703,-0.1347149303986908,-0.5092298238327291,0.0725930080122914,5.465805877636819e-05,-6.935688773563117e-05,-8.664846542393266e-05,-0.0016038527260839,-0.0004480987320001,0.0012526674593966,0.4564350777494284,-0.9408580043830828,4.723619672017477,-0.1311823900765395,-0.0655122365159822,-0.0886873301272173,False
41,41,2.522103309631348,-0.1347037301691251,-0.5092110784987952,0.0725568637890525,0.0001375893194482,-8.15388675151274e-05,-7.80485793623775e-05,-0.0015036192677013,-0.000876886368817,0.0015701406615667,0.3531745416510257,-1.0637876922434812,4.125241237265239,-0.1085798343757978,-0.0732430861940906,-0.0950735042452931,False
42,42,2.5326414108276367,-0.1347363542916297,-0.5092199083578455,0.0725736539692518,0.0001012953793596,-9.337552661499608e-05,-2.4210327639945035e-05,-0.0016254598504323,-0.0007039063769418,0.0014935923657992,0.4082913170003986,-0.7583910259996269,3.65470130040755,-0.1004571216850402,-0.0688931792852884,-0.1287143946773715,False
43,43,2.539935111999512,-0.1347377973607506,-0.5092051675423481,0.0725539319458909,0.0001503609131938,-0.000105451559646,4.018246297871495e-05,-0.001683223754735,-0.0012551011895605,0.0018988149580286,0.4080757552475638,-0.3796773007936721,3.139796796476484,-0.0863797221398729,-0.0689520614042293,-0.1522896167693218,False
44,44,2.54780912399292,-0.1347607029977526,-0.5092287327972647,0.0725851303453398,0.0001017721730542,-9.34061291706674e-05,-9.620198568146704e-05,-0.0018048383280737,-0.0013011654403075,0.0018908086279544,0.3628158589725799,-0.0890164524621212,2.5295306140427125,-0.0726991937693821,-0.0665571319353725,-0.1150918572671609,False
45,45,2.5548105239868164,-0.1347592076787283,-0.5092262117854657,0.0725998963783666,0.0001003985600841,-8.14432846612964e-05,-0.0002634717292747,-0.0017773371033399,-0.0015558610808009,0.002046386221772,0.3302040373276529,-0.0167585820732313,1.9642876036973127,-0.0492673356403884,-0.0596653385347504,-0.0168807863330122,False
46,46,2.5623021125793457,-0.1347918130823666,-0.509221191427709,0.0725816724838169,0.0001609014202195,-9.361011273514394e-05,-0.0002072193882291,-0.0020253071311589,-0.0015971968344333,0.0018856906234713,0.272481469600928,0.1415338143261535,1.389050491143939,-0.0287850357475271,-0.0398131110250237,-0.0599047379795529,False
47,47,2.572188138961792,-0.1348111838583688,-0.509219167947018,0.0726070460903475,0.0001363546864028,-0.0001416773280609,0.0002210251815052,-0.0021719851162338,-0.0019571454535637,0.0021106064934259,0.183567345065402,0.404777902749625,0.5046076022491702,-0.0202107865757209,-0.0178630812079638,-0.1605426141431108,False
48,48,2.5800323486328125,-0.1347948284153609,-0.5092367126101872,0.0726208959538773,8.970594412757505e-05,-0.0001171983678643,0.000370242226855,-0.0017847872013219,-0.0017053813591373,0.0003607993305818,-0.1514943953705678,0.6346091512901688,0.0039765528328444,-0.0166197930902914,0.0123374670505557,-0.1137803624937359,False
49,49,2.5869264602661133,-0.1348391071329553,-0.5092617852224222,0.0726050914340056,0.0001132476374055,-8.165656297469924e-05,-0.0002178439006465,-0.0018396699065002,-0.0023313746850849,0.001267048421016,-0.3049725271901451,0.5734211402660153,0.2055695304484921,-0.0007703428686831,0.0123184704113139,0.0326719156491682,False
50,50,2.594767570495605,-0.1348490748609858,-0.5092663242434009,0.0726212239058113,8.887629441678453e-05,-0.0001049473696075,-0.0005425693876901,-0.001867236764086,-0.0021053354461197,0.0007033683129541,-0.2372895155464616,0.1967245895868866,0.3519841177074116,-0.007491898794202,-0.0015507024820014,-0.0128855720763822,False
51,51,2.602870464324951,-0.1348962816921679,-0.5092830594378045,0.072615166046138,7.647729970303151e-05,-9.307813027429253e-05,-0.000247557069531,-0.0020057417961827,-0.0028276953894808,0.0008834725605298,0.1405679587424535,-0.0692438881395149,-0.0609133377337993,-0.0319836771718166,0.0067409522188987,-0.1436959013016386,False
52,52,2.610470056533813,-0.1348938880645812,-0.5092980054024022,0.0726085820233994,7.694521752977267e-05,-8.119709594869532e-05,0.0003331539659551,-0.0018299078367293,-0.0035794258091114,0.0008750847764778,0.4747849495218581,0.412029460584542,0.0848182260640139,-0.0226541505137891,0.0062369275620967,-0.1281795484459029,False
53,53,2.6205499172210693,-0.134899487410754,-0.5093397285678251,0.0726405697844487,5.757451934922765e-06,-0.0001167821211947,0.0002982121363898,-0.0010394138214072,-0.0036703268156832,0.0010140004539074,0.0224662669137024,0.9126453721193112,0.1617316294473992,-0.0025078602583997,0.0096913037415905,-0.1001728031386114,False
54,54,2.6277015209198,-0.1348970249218783,-0.5093384913188199,0.0726403575192666,1.4936282691987366e-05,-0.0001049247474514,-0.0003917398257535,-0.0002550589484508,-0.0052934409914772,0.0018717981605151,-0.4212435372162677,0.1681725355233781,0.1693126967274113,-1.6556275837703843e-05,0.009752156833352,0.0285422280098449,False
55,55,2.6351704597473145,-0.1349040246265251,-0.5093864819716749,0.0726672156074851,-5.5607322036004666e-05,-0.0001048170621014,-0.0006856261875769,-0.000858194417613,-0.0049155671326312,0.0016556011526019,-0.2182620873620654,-0.1068710394967634,0.209450499710197,-0.0155066360083982,0.003498104616499,0.0093372654824609,False
56,56,2.6424713134765625,-0.1348862544645465,-0.5094574972455107,0.0726733917723864,-0.0001516737733362,-0.0001528080392399,-0.0002063366029352,-0.0004929073937401,-0.0051815706866974,0.0016529582239539,0.276857394879584,0.2508679260339864,-0.1095787475889762,-0.0197911555782969,0.0130995182073319,-0.1659688407869365,False
57,57,2.650467872619629,-0.1348996154403695,-0.5094953326312157,0.0726968534202476,-0.0002221621855829,-0.0001163227066798,0.0002274679750203,-0.0005906270193629,-0.0050308066789024,0.0017274152085551,0.1183496685505663,0.5097131286111976,0.1840158555397512,-0.0078078717588831,0.0109586535128988,-0.1217671514776466,False
58,58,2.6605889797210693,-0.1349099037843009,-0.5095157819209358,0.0726915831278723,-0.0001992015530175,-0.0001046066318807,-5.7265685866354855e-05,-0.0003523990193659,-0.0050275373414204,0.001792533804763,0.0643050940939222,0.4331140216693801,0.2018876859712427,-0.0042698758300539,-0.0197289520651629,-0.0133330615599569,False
59,59,2.6673343181610107,-0.1349100611854459,-0.5095528164328855,0.0726858864169835,-0.0002224873843961,-0.0001047816917943,-0.0008289936042871,-0.0005978426839804,-0.0045313178359479,0.0011004014736855,-0.082060265301325,-0.1477923570950318,0.2220774857097485,-0.0161944008561427,-0.0038687300265159,0.0232471192283266,False
60,60,2.675816535949707,-0.1349096768088082,-0.5095963821346544,0.072710472618503,-0.0002707462260346,-0.0001410026463274,-0.0010441751696252,-0.000520629388856,-0.0043907041031423,0.0008190107871709,-0.2079655620102022,-0.0349222485189825,-0.1304890383635776,-0.0260648827558636,-0.0045065252885479,0.0080574443622747,False
61,61,2.6828625202178955,-0.1349186673505514,-0.5096242442768452,0.0727043562282478,-0.0002826438524962,-0.0001166414393241,-0.0005412587331255,-0.0006396769847552,-0.004348950442779,0.0005963153864025,0.1197518195883761,0.2497172652546609,0.2133350506854852,-0.0026707504438182,0.0148739115628251,-0.1491727475798104,False
62,62,2.6904609203338623,-0.1349124085149033,-0.5096365185138658,0.0726986689784314,-0.0002569412997148,-0.00011668936794,-9.686931798840543e-05,-0.000490537128211,-0.0041356107818099,1.3688616481472587e-05,0.0679075897850252,0.6668397602783693,0.1191439406243621,-0.0131323842041341,0.0225950793095697,-0.1335988828616316,False
