,Unnamed: 0,t,x,y,z,rx,ry,rz,vx,vy,vz,Fx,Fy,Fz,Mx,My,Mz,Case
0,0,2.178286552429199,-0.1412876888801733,-0.5094538734320327,0.0725685361319445,-0.0001218446998262,2.3264707718787707e-05,3.605474918173612e-05,-3.64015598208856e-06,-0.000294449510741,-0.0043853606171544,-0.0370063189059084,0.27095876022647,3.4828907142116554,0.0126291894881597,-0.0112616079932948,0.0152567882160046,False
1,1,2.1871097087860107,-0.1412816630015164,-0.509465675855121,0.0725439583204966,-0.0001467407658573,-1.218207298036331e-05,7.014300844791414e-05,-1.8151388107246258e-05,-0.0011900377460097,-0.0023808584015705,-0.2152215606169309,0.0789985134714144,1.810555086200016,0.0432818096005148,-0.0059702585292319,0.0161502219700601,False
2,2,2.194413900375366,-0.1413097109342314,-0.5094842267601749,0.0725691065730944,-0.0002425541899147,4.941748384394629e-05,1.092225228412313e-05,-1.2842763924843332e-05,-0.0008645733245341,-0.0026896668312555,-0.0973818083431597,0.4850083627602674,3.5817976855989557,0.0376453927074613,-0.0094165771194641,0.0151893338196377,False
3,3,2.20247745513916,-0.1412926483138069,-0.5094941280528901,0.0725401330029043,-0.0002661171490736,3.731864469134726e-05,2.356489032015025e-05,-1.2206493856913736e-05,-0.000796627077688,-0.0022957575541567,-0.0846554280010274,0.6675186679186195,4.360407772264884,0.0642169174198875,-0.0110970882027728,0.0140778912513031,False
4,4,2.209357500076294,-0.1413075584378746,-0.5095389348255177,0.0725710851376296,-0.0003969466806195,2.7398237927566146e-05,-1.2928629102299343e-05,-1.507290021993615e-05,-0.0009488380016051,-0.0022920449051444,-0.09335680015768,0.7246361942475537,5.700922313082724,0.0831565791328944,-0.0221625765318981,0.0171999574409733,False
5,5,2.21692442893982,-0.141302385029862,-0.5095481219793607,0.0725358401256555,-0.0003725263801093,6.318366208434074e-05,8.275880834542705e-05,-1.0723568290388713e-05,-0.0006673953601307,-0.0017125910998143,-0.0972281406075855,0.9483244056394876,6.727225791431885,0.0888438717301113,-0.0168033459287351,0.015338969693821,False
6,6,2.2255380153656006,-0.1413323372400124,-0.5095622821607725,0.0725776951341272,-0.0004665558886249,2.8440015874331176e-05,-7.273401515317065e-05,2.574536996622467e-06,0.0001554071264195,-0.001502851612694,-0.2841952230925695,1.1450285895214312,6.639079995043988,0.1015055635528136,-0.0199143334019823,0.0152833264514471,False
7,7,2.233356237411499,-0.1412789670337345,-0.5095490689055387,0.0725433418855647,-0.0003947588250475,1.5387125167719417e-05,9.419484756205687e-05,5.4706593453072165e-06,0.000337303761466,-0.0009210725600004,-0.1284878375082717,0.9854618853232596,7.4004350850828,0.0981960115494264,-0.0207824047187215,0.0164233497014031,False
8,8,2.240700483322144,-0.1412888578406461,-0.5095294878744762,0.0725114232106071,-0.0003468868517877,2.653144788345412e-05,3.504543321764313e-05,8.792484621449277e-06,0.0005304478861114,-0.0011281631741862,-0.3146225427095115,1.0538897233671949,7.745685587890263,0.111642663387324,-0.02186135416433,0.017460250987704,False
9,9,2.249353408813477,-0.1412975696436623,-0.5095528109035699,0.0725619284518488,-0.0004319449215223,1.5983291247224992e-05,1.0273869193832713e-05,8.467417978155119e-06,0.0005179216836394,-0.000795897268179,-0.2257428048179334,0.926356182585272,7.638112290428403,0.1013321970562015,-0.0240993935679383,0.0163610989837965,False
10,10,2.2569334506988525,-0.1413113664853544,-0.5095062287199014,0.0725029105479254,-0.0003347731339562,3.830072048474927e-05,-2.4993610027185453e-05,1.085675277447949e-05,0.0006664843638434,-0.0008142772324493,-0.201164800034161,1.0017492846752003,8.192560906772917,0.1032490124457309,-0.0201069009073345,0.0152496831328918,False
11,11,2.2672343254089355,-0.1413029060583095,-0.5095205941243036,0.072518515676094,-0.0003594745998971,1.4841259930490391e-05,-1.1677022445797783e-06,9.989330947774418e-06,0.0006146182823033,-0.0007020268924807,-0.3483627926666844,0.87545490996794,7.931726246372636,0.0975573373150257,-0.0220125873686898,0.0158213496118254,False
12,12,2.2739081382751465,-0.1412968970192882,-0.5095113226245874,0.0725271390949603,-0.0003475551661155,1.4699980434737224e-05,2.278310668433417e-05,9.07889310182321e-06,0.0005597543513485,-0.000614114733548,-0.1241644807450496,0.8689895682688331,8.850872487957762,0.0980012509396603,-0.0173852187829199,0.0145316801671654,False
13,13,2.2821500301361084,-0.1412973187648403,-0.509537671612812,0.0725322579562806,-0.0004061989977446,1.55644525624625e-05,1.0210524655805572e-05,1.2895181305638276e-05,0.0008021236686335,-0.0006263201347347,-0.2973762250389806,0.8064749745476757,8.602467536430526,0.096278458262826,-0.0218023409964322,0.0170209494651996,False
14,14,2.291501998901367,-0.1412869888031531,-0.5095306833383635,0.0725399019738382,-0.0004187892501342,3.8942341519543645e-06,6.938542184957224e-05,1.6181492913196218e-05,0.0010118417037828,-0.0006360114949845,-0.2447059868535527,0.8905480293323944,8.864408123794487,0.0916305089569909,-0.0216521394925454,0.0127272297643878,False
15,15,2.299638509750366,-0.1413130458126935,-0.5095174692603459,0.0725277612590787,-0.000392655508712,2.7315388837093724e-05,-2.358200441663421e-05,2.7161191982419064e-05,0.0017004080966081,-0.0008006331844975,-0.2608272778384497,0.7416199261105308,9.123060911522249,0.0846088715342073,-0.0198944955329427,0.0134389321984998,False
16,16,2.3068597316741943,-0.1412840346110031,-0.5095006910847868,0.0725256034056694,-0.0003227645331722,1.4350161280288806e-05,9.582719993536976e-05,3.286275182005247e-05,0.0018330249534855,-0.0008711775807805,-0.3538539388863337,0.6039693988286444,9.419421691085027,0.0816095388024018,-0.0230490716206159,0.0126818022894542,False
17,17,2.3151021003723145,-0.1412902704345708,-0.5094634464065991,0.0724940870479591,-0.0002369435451009,1.3025921080123776e-05,7.01886429920448e-05,0.0001188193418968,0.0021381217931536,-0.000777097260734,-0.2165230816336544,0.5091389428031884,9.633595721656617,0.0683843512871548,-0.0153876993692196,0.0058902936285095,False
18,18,2.3225579261779785,-0.1413008811669349,-0.5094896088105649,0.0725236820311693,-0.0003349651730059,2.6478049792746044e-05,1.0946238624439053e-05,0.0001307873311088,0.0020189059488439,-0.0006872483976357,-0.4629312156357072,0.2445618501719096,10.03643419613951,0.064528578803469,-0.0221217249143893,0.0073200049449611,False
19,19,2.3299925327301025,-0.1412948000309841,-0.5094755589722273,0.0725153055388169,-0.0002977763480756,2.591382861952452e-05,2.1992293398019305e-05,0.0002018964525469,0.0021577427786243,3.455574011919145e-05,-0.4717261618031414,-0.0225448760449449,9.641914897915695,0.0501631930539007,-0.0185193387711591,0.0082960052075553,False
20,20,2.339519500732422,-0.1413054665119826,-0.5094441337830695,0.0725247675917467,-0.0002759521088273,-1.0577640202052994e-05,-1.3122127298309967e-05,0.0002021134004704,0.0022420356523611,0.0002376933090858,-0.4182524087887838,-0.0311731896492003,9.65821109842369,0.041063706404084,-0.0175823394507924,0.007369553129474,False
21,21,2.346694231033325,-0.1412926489268178,-0.5094352811353806,0.0725035025209421,-0.0002144479631773,-1.156665691387542e-05,1.1236506767803555e-05,0.0002194435316665,0.0027645733838402,-0.000234167964904,-0.4891150226124087,-0.242877734215558,9.171583240799531,0.0199878432086522,-0.016461453056094,0.0096128197662218,False
22,22,2.3539133071899414,-0.1412821921505854,-0.5094091920867546,0.0725156415771846,-0.0001793519958236,-2.346352223412045e-05,5.867089080117397e-05,0.0002222167127503,0.0028449956119138,0.0001478076239997,-0.4345225486611404,-0.4251128231200317,9.514474844738906,0.0046740231901567,-0.013664832959907,0.0060840128551362,False
23,23,2.361955404281616,-0.14126993180958,-0.5094358860883981,0.0725388920033414,-0.0002379933303404,-2.2562141000966293e-05,4.764206871762056e-05,0.0002243693996169,0.0026302443410103,-0.0002389149399379,-0.5323064615343565,-0.6548767486496923,9.343776830581096,-0.0107146501723176,-0.0155319918511932,0.0051545311005927,False
24,24,2.3704071044921875,-0.1413040353219704,-0.5093559198767234,0.072493000399426,-0.0001085994938056,-1.3050685391476586e-05,-3.699355684106675e-05,0.000192991308887,0.0022482537528747,7.693267821513817e-05,-0.5629994949575353,-0.751064785641195,9.229942326835914,-0.0253926963112325,-0.0118405829387772,0.0067756818247127,False
25,25,2.379628896713257,-0.1412966952177537,-0.5093232962565194,0.0724814384505374,-3.702964687220112e-07,-1.469977005494397e-05,-2.3382658078678628e-05,0.000197348777747,0.0027269505354063,9.84761152142529e-06,-0.5622819006008971,-1.036314782093814,8.676716918022873,-0.0383875857037372,-0.010173794807305,0.0060896938915266,False
